"County","Water Body","Site Name","Town","Range","Section","Species","Strain","Date","Number","Avg. Length","Operation","Fin Clips, Marks, Tags"
"Oceana","Pentwater River PENTWATER RIVER (16N 18W 15)","PENTWATER RIVER               ","16N","18W","15","Lake trout","","5/29/1981 12:00:00 AM","75000","6.18","Federal Plant","right pectoral clip"
"Iosco","Au Sable River AUSABLE RIVER MARINA (23N 09E 04)","AUSABLE RIVER MARINA          ","23N","09E","04","Lake trout","","6/1/1981 12:00:00 AM","90000","6.5","Federal Plant","adipose clip"
"Muskegon","White Lake Channel MONTAGUE (11N 18W 02)","MONTAGUE                      ","11N","18W","02","Lake trout","","6/3/1981 12:00:00 AM","50000","6.46","Federal Plant","right pectoral clip"
"Alcona","Lake Huron GREENBUSH (25N 09E 02)","GREENBUSH                     ","25N","09E","02","Lake trout","","6/8/1981 12:00:00 AM","15900","6.65","Federal Plant","adipose clip"
"Alcona","Lake Huron GREENBUSH (25N 09E 02)","GREENBUSH                     ","25N","09E","02","Lake trout","","6/8/1981 12:00:00 AM","42100","6.65","Federal Plant","adipose clip"
"Alcona","","STURGEON POINT REEF-G1010     ","","","","Lake trout","","6/9/1981 12:00:00 AM","87400","6.46","Federal Plant","adipose clip"
"Alger","Lake Superior LAUGHING FISH POINT (48N 22W 26)","LAUGHING FISH POINT           ","48N","22W","26","Lake trout","","6/9/1981 12:00:00 AM","63000","5.51","Federal Plant","right pectoral clip"
"Marquette","Lake Superior PARTRIDGE ISLAND REEF-G1529 (49N 25W 35)","PARTRIDGE ISLAND REEF-G1529   ","49N","25W","35","Lake trout","","6/9/1981 12:00:00 AM","71000","5.39","Federal Plant","right pectoral clip"
"Marquette","","HURON ISLANDS-G1326           ","","","","Lake trout","","6/10/1981 12:00:00 AM","51100","5.79","Federal Plant","right pectoral clip"
"Baraga","","ARNHEIM REEF-G1323            ","","","","Lake trout","","6/11/1981 12:00:00 AM","50100","5.79","Federal Plant","right pectoral clip"
"Houghton","","TRAVERSE ISLAND REEF-G1224    ","","","","Lake trout","","6/11/1981 12:00:00 AM","19400","5.94","Federal Plant","right pectoral clip"
"Houghton","","TRAVERSE ISLAND REEF-G1224    ","","","","Lake trout","","6/11/1981 12:00:00 AM","31300","5.94","Federal Plant","right pectoral clip"
"Mason","Lake Michigan - Ludington Harbor LUDINGTON HARBOR P.A.S. (18N 18W 16)","LUDINGTON HARBOR P.A.S.       ","18N","18W","16","Lake trout","","6/16/1981 12:00:00 AM","50000","6.3","Federal Plant","right pectoral clip"
"Charlevoix","Pine River PINE RIVER (34N 08W 27)","PINE RIVER                    ","34N","08W","27","Lake trout","","6/17/1981 12:00:00 AM","24000","6.46","Federal Plant","right pectoral clip"
"Baraga","Lake Superior PEQUAMING POINT (51N 32W 05)","PEQUAMING POINT               ","51N","32W","05","Lake trout","","10/29/1981 12:00:00 AM","50000","5.12","Federal Plant","adipose, right ventral clips"
"Chippewa","","TAHQUAMENON ISLAND-G1544      ","","","","Lake trout","","11/10/1981 12:00:00 AM","102900","5.31","Federal Plant","adipose, left ventral clips"
"Charlevoix","","FISHERMANS ISLAND-G0616       ","","","","Lake trout","","11/12/1981 12:00:00 AM","25000","5.31","Federal Plant","adipose, left pectoral clips"
"Emmet","","ILE AUX GALETS-G0417","","","","Lake trout","","11/12/1981 12:00:00 AM","25000","5.31","Federal Plant","adipose, left pectoral clips"
"Leelanau","","GOOD HARBOR BAY REEF-G0814    ","","","","Lake trout","","11/12/1981 12:00:00 AM","33000","4.72","Federal Plant","adipose, right ventral clips"
"Leelanau","","SOUTH FOX ISLAND-G0513        ","","","","Lake trout","","11/12/1981 12:00:00 AM","33000","4.72","Federal Plant","adipose, right ventral clips"
"Mackinac","","ROUND ISLAND SHOAL-G0302      ","","","","Lake trout","","11/17/1981 12:00:00 AM","87800","5.43","Federal Plant","left pectoral clip"
"Mackinac","","MIDDLE ENTRANCE REEF-G0303    ","","","","Lake trout","","11/17/1981 12:00:00 AM","105100","5.43","Federal Plant","left pectoral clip"
"Alcona","Lake Huron BLACK RIVER ISLAND-G1010 (28N 09E 12)","BLACK RIVER ISLAND-G1010      ","28N","09E","12","Lake trout","","11/19/1981 12:00:00 AM","53500","5.28","Federal Plant","left pectoral clip"
"Alpena","Lake Huron ROCKPORT-G0709 (32N 09E 06)","ROCKPORT-G0709","32N","09E","06","Lake trout","","11/19/1981 12:00:00 AM","53500","5.28","Federal Plant","left pectoral clip"
"Alpena","Lake Huron SCARECROW ISLAND-G0910 (29N 09E 15)","SCARECROW ISLAND-G0910        ","29N","09E","15","Lake trout","","11/19/1981 12:00:00 AM","53500","5.28","Federal Plant","left pectoral clip"
"Charlevoix","Lake Charlevoix IRONTON (33N 07W 17)","IRONTON                       ","33N","07W","17","Lake trout","","12/3/1981 12:00:00 AM","36","29.21","Federal Plant","left ventral clip"
"Charlevoix","Lake Charlevoix IRONTON (33N 07W 17)","IRONTON                       ","33N","07W","17","Lake trout","","12/8/1981 12:00:00 AM","37","29.21","Federal Plant","right pectoral clip"
"Charlevoix","Lake Charlevoix IRONTON (33N 07W 17)","IRONTON                       ","33N","07W","17","Lake trout","","12/8/1981 12:00:00 AM","667","23.94","Federal Plant","right pectoral clip"
"Chippewa","Lake Huron DRUMMOND ISLAND-BARBED PT. (41N 04E 12)","DRUMMOND ISLAND-BARBED PT.    ","41N","04E","12","Lake trout","Marquette","12/8/1981 12:00:00 AM","1485000","0","State Plant","none"
"Iron","Chicagon Lake CHICAGON LAKE (42N 34W 13)","CHICAGON LAKE                 ","42N","34W","13","Lake trout","Marquette","12/9/1981 12:00:00 AM","140","24.17","State Plant","none"
"Charlevoix","Lake Charlevoix IRONTON (33N 07W 17)","IRONTON                       ","33N","07W","17","Lake trout","","12/10/1981 12:00:00 AM","250","31.65","Federal Plant","right pectoral clip"
"Iron","Chicagon Lake CHICAGON LAKE (42N 34W 13)","CHICAGON LAKE                 ","42N","34W","13","Lake trout","Marquette","12/11/1981 12:00:00 AM","245","24.17","State Plant","none"
"Huron","Lake Huron Lake Huron - HARBOR BEACH (16N 15E 01)","Lake Huron - HARBOR BEACH","16N","15E","01","Lake trout","Marquette","4/13/1982 12:00:00 AM","76000","5.55","Federal Plant","left pectoral clip"
"Sanilac","Lake Huron PORT SANILAC (11N 16E 02)","PORT SANILAC                  ","11N","16E","02","Lake trout","","4/13/1982 12:00:00 AM","48500","5.39","Federal Plant","left pectoral clip"
"Berrien","Saint Joseph River SOUTH PIER (04S 19W 23)","SOUTH PIER                    ","04S","19W","23","Lake trout","","4/19/1982 12:00:00 AM","91000","6.06","Federal Plant","right ventral clip"
"Van Buren","Black River (South Haven) SOUTH HAVEN (01S 17W 10)","SOUTH HAVEN                   ","01S","17W","10","Lake trout","","4/21/1982 12:00:00 AM","91000","5.98","Federal Plant","right ventral clip"
"Marquette","Lake Superior PRESQUE ISLE HARBOR (48N 25W 02)","PRESQUE ISLE HARBOR           ","48N","25W","02","Lake trout","Marquette","4/23/1982 12:00:00 AM","35000","5.12","State Plant","right ventral clip"
"Marquette","Lake Superior PRESQUE ISLE HARBOR (48N 25W 02)","PRESQUE ISLE HARBOR           ","48N","25W","02","Lake trout","Marquette","4/23/1982 12:00:00 AM","40000","5.12","State Plant","right ventral clip"
"Alger","Anna River MUNISING (46N 19W 02)","MUNISING                      ","46N","19W","02","Lake trout","Marquette","4/26/1982 12:00:00 AM","25000","5.12","State Plant","right ventral clip"
"Alger","Lake Superior AUTRAIN BAY-PAS (47N 21W 25)","AUTRAIN BAY-PAS               ","47N","21W","25","Lake trout","Marquette","4/26/1982 12:00:00 AM","25000","5.12","State Plant","right ventral clip"
"Marquette","Lake Superior BIG BAY MARINA (51N 27W 10)","BIG BAY MARINA                ","51N","27W","10","Lake trout","Marquette","4/26/1982 12:00:00 AM","25000","5.12","State Plant","right ventral clip"
"Ottawa","Macatawa River HOLLAND (05N 16W 33)","HOLLAND                       ","05N","16W","33","Lake trout","","4/26/1982 12:00:00 AM","90900","6.18","Federal Plant","right ventral clip"
"Barry","Gull Lake Prairieville Township Park (01N 10W 36)","Prairieville Township Park","01N","10W","36","Lake trout","","4/27/1982 12:00:00 AM","10000","5.51","State Plant","none"
"Delta","Lake Michigan L B DENOC-SAUNDERS POINT (40N 22W 22)","L B DENOC-SAUNDERS POINT      ","40N","22W","22","Lake trout","Marquette","4/27/1982 12:00:00 AM","20000","5.12","State Plant","right ventral clip"
"Delta","Lake Michigan L B DENOC-SAUNDERS POINT (40N 22W 22)","L B DENOC-SAUNDERS POINT      ","40N","22W","22","Lake trout","Marquette","4/27/1982 12:00:00 AM","25000","5.12","State Plant","right ventral clip"
"Kalkaska","Blue Lake BIG BLUE LAKE P.A.S. (28N 05W 22)","BIG BLUE LAKE P.A.S.          ","28N","05W","22","Lake trout","","4/27/1982 12:00:00 AM","2300","5.51","State Plant","none"
"Roscommon","Higgins Lake HIGGINS LAKE_WEST P.A.S. (24N 04W 10)","HIGGINS LAKE_WEST P.A.S.      ","24N","04W","10","Lake trout","","4/27/1982 12:00:00 AM","25000","5.51","State Plant","none"
"Gogebic","Lake Superior BLACK RIVER HARBOR (49N 46W 03)","BLACK RIVER HARBOR            ","49N","46W","03","Lake trout","Marquette","4/28/1982 12:00:00 AM","25000","5.12","State Plant","right ventral clip"
"Huron","Lake Huron GRINDSTONE CITY (19N 13E 25)","GRINDSTONE CITY               ","19N","13E","25","Lake trout","Marquette","4/28/1982 12:00:00 AM","63000","5.79","Federal Plant","left pectoral clip"
"Huron","Lake Huron GRINDSTONE CITY (19N 13E 25)","GRINDSTONE CITY               ","19N","13E","25","Lake trout","","4/28/1982 12:00:00 AM","28450","5.79","Federal Plant","left pectoral clip"
"Huron","Lake Huron PORT AUSTIN (19N 13E 30)","PORT AUSTIN                   ","19N","13E","30","Lake trout","","4/28/1982 12:00:00 AM","50000","5.79","Federal Plant","left pectoral clip"
"Alger","","GRAND MARAIS REEF-G1437       ","","","","Lake trout","Marquette","4/29/1982 12:00:00 AM","25000","5.12","State Plant","right ventral clip"
"Delta","Lake Michigan L B DENOC-ESCANABA YACHT HRBR (39N 22W 29)","L B DENOC-ESCANABA YACHT HRBR","39N","22W","29","Lake trout","Marquette","4/29/1982 12:00:00 AM","45000","5.12","State Plant","right ventral clip"
"Benzie","Crystal Lake BEULAH (26N 15W 26)","BEULAH                        ","26N","15W","26","Lake trout","Marquette","4/30/1982 12:00:00 AM","55000","5.47","State Plant","none"
"Charlevoix","Walloon Lake GRIFFIN ROAD (33N 06W 10)","GRIFFIN ROAD                  ","33N","06W","10","Lake trout","","4/30/1982 12:00:00 AM","20000","5.47","State Plant","none"
"Cheboygan","Mullett Lake BOY SCOUT CAMP (36N 02W 24)","BOY SCOUT CAMP                ","36N","02W","24","Lake trout","","4/30/1982 12:00:00 AM","40000","5.47","State Plant","none"
"Ottawa","Grand River GRAND HAVEN (08N 16W 30)","GRAND HAVEN                   ","08N","16W","30","Lake trout","","4/30/1982 12:00:00 AM","85600","6.1","Federal Plant","right ventral clip"
"Antrim","Elk Lake CHERRY ROAD PAS (29N 09W 26)","CHERRY ROAD PAS               ","29N","09W","26","Lake trout","Marquette","5/3/1982 12:00:00 AM","10000","5.16","State Plant","left pectoral clip"
"Antrim","Elk Lake KEWADIN (29N 09W 11)","KEWADIN                       ","29N","09W","11","Lake trout","Marquette","5/3/1982 12:00:00 AM","10000","5.16","State Plant","left pectoral clip"
"Antrim","Elk Lake REX TERRACE (28N 09W 02)","REX TERRACE                   ","28N","09W","02","Lake trout","Marquette","5/3/1982 12:00:00 AM","10000","5.16","State Plant","left pectoral clip"
"Antrim","Torch Lake TORCH LAKE VILLAGE (31N 09W 24)","TORCH LAKE VILLAGE            ","31N","09W","24","Lake trout","Marquette","5/3/1982 12:00:00 AM","35000","5.16","State Plant","right ventral clip"
"Arenac","Lake Huron SAGINAW BAY-PT LOOKOUT (19N 07E 14)","SAGINAW BAY-PT LOOKOUT        ","19N","07E","14","Lake trout","","5/3/1982 12:00:00 AM","22100","6.18","Federal Plant","left pectoral clip"
"Arenac","Lake Huron SAGINAW BAY-PT LOOKOUT (19N 07E 14)","SAGINAW BAY-PT LOOKOUT        ","19N","07E","14","Lake trout","Marquette","5/3/1982 12:00:00 AM","53450","6.1","Federal Plant","left pectoral clip"
"Antrim","Torch Lake ALDEN (29N 08W 28)","ALDEN                         ","29N","08W","28","Lake trout","Marquette","5/4/1982 12:00:00 AM","35000","5.16","State Plant","right ventral clip"
"Charlevoix","Lake Charlevoix DUTCHMAN BAY (32N 07W 03)","DUTCHMAN BAY                  ","32N","07W","03","Lake trout","Marquette","5/4/1982 12:00:00 AM","25000","5.16","State Plant","right ventral clip"
"Charlevoix","Lake Charlevoix IRONTON (33N 07W 17)","IRONTON                       ","33N","07W","17","Lake trout","Marquette","5/4/1982 12:00:00 AM","35000","5.12","State Plant","right ventral clip"
"Charlevoix","Lake Charlevoix WHITING PK. (33N 06W 19)","WHITING PK.                   ","33N","06W","19","Lake trout","Marquette","5/4/1982 12:00:00 AM","25000","5.16","State Plant","right ventral clip"
"Iosco","Lake Huron TAWAS POINT (22N 08E 34)","TAWAS POINT                   ","22N","08E","34","Lake trout","Marquette","5/4/1982 12:00:00 AM","60100","6.02","Federal Plant","left pectoral clip"
"Iosco","Lake Huron TAWAS POINT (22N 08E 34)","TAWAS POINT                   ","22N","08E","34","Lake trout","","5/4/1982 12:00:00 AM","30200","6.18","Federal Plant","left pectoral clip"
"Manistee","Manistee River MANISTEE (21N 17W 11)","MANISTEE                      ","21N","17W","11","Lake trout","Marquette","5/4/1982 12:00:00 AM","90300","5.51","Federal Plant","right ventral clip"
"Ontonagon","Ontonagon River RIVER MOUTH (52N 40W 25)","RIVER MOUTH                   ","52N","40W","25","Lake trout","Marquette","5/4/1982 12:00:00 AM","25000","5.16","State Plant","right ventral clip"
"Alger","Grand Sable Lake GRAND SABLE LAKE (49N 14W 15)","GRAND SABLE LAKE              ","49N","14W","15","Lake trout","Marquette","5/5/1982 12:00:00 AM","10000","5.2","State Plant","none"
"Cheboygan","Mullett Lake TOPINABEE (36N 02W 29)","TOPINABEE                     ","36N","02W","29","Lake trout","Marquette","5/5/1982 12:00:00 AM","40000","5.12","State Plant","none"
"Grand Traverse","Duck Lake INTERLOCHEN STATE PARK (26N 12W 28)","INTERLOCHEN STATE PARK        ","26N","12W","28","Lake trout","Marquette","5/5/1982 12:00:00 AM","10000","5.2","State Plant","none"
"Grand Traverse","Green Lake GREEN LAKE P.A.S. (25N 12W 05)","GREEN LAKE P.A.S.             ","25N","12W","05","Lake trout","Marquette","5/5/1982 12:00:00 AM","10000","5.2","State Plant","none"
"Leelanau","North Lake Leelanau EAST LELAND TOWNSHIP PARK (31N 12W 35)","EAST LELAND TOWNSHIP PARK     ","31N","12W","35","Lake trout","Marquette","5/5/1982 12:00:00 AM","20000","5.2","State Plant","none"
"Marquette","Lake Superior LOMA FARMS (50N 26W 27)","LOMA FARMS                    ","50N","26W","27","Lake trout","Marquette","5/5/1982 12:00:00 AM","25000","5.2","State Plant","right ventral clip"
"Houghton","Lake Superior MCLAIN STATE PARK (56N 34W 22)","MCLAIN STATE PARK             ","56N","34W","22","Lake trout","Marquette","5/6/1982 12:00:00 AM","25000","5.2","State Plant","right ventral clip"
"Iosco","Au Sable River HARBOR (23N 09E 10)","HARBOR                        ","23N","09E","10","Lake trout","Marquette","5/6/1982 12:00:00 AM","90300","6.02","Federal Plant","left pectoral clip"
"Keweenaw","Lake Superior COPPER HARBOR (59N 28W 32)","COPPER HARBOR                 ","59N","28W","32","Lake trout","Marquette","5/6/1982 12:00:00 AM","25000","5.2","State Plant","right ventral clip"
"Ontonagon","Lake Superior UNION BAY-COAL DOCK (51N 42W 15)","UNION BAY-COAL DOCK           ","51N","42W","15","Lake trout","Marquette","5/6/1982 12:00:00 AM","25000","5.2","State Plant","right ventral clip"
"Alcona","Lake Huron GREENBUSH (25N 09E 02)","GREENBUSH                     ","25N","09E","02","Lake trout","Marquette","5/11/1982 12:00:00 AM","90700","5.98","Federal Plant","left pectoral clip"
"Emmet","Lake Michigan L TRAVERSE BAY-CEMENT PLANT (34N 06W 03)","L TRAVERSE BAY-CEMENT PLANT   ","34N","06W","03","Lake trout","","5/11/1982 12:00:00 AM","50400","5.59","Federal Plant","right ventral clip"
"Emmet","Lake Michigan L TRAVERSE BAY-HARBOR SPRING (35N 06W 13)","L TRAVERSE BAY-HARBOR SPRING  ","35N","06W","13","Lake trout","Marquette","5/11/1982 12:00:00 AM","24900","5.55","Federal Plant","right ventral clip"
"Schoolcraft","Big Spring BIG SPRING (42N 17W 25)","BIG SPRING                    ","42N","17W","25","Lake trout","Marquette","5/14/1982 12:00:00 AM","30","33.58","Private Plant (under permit)","none"
"Schoolcraft","Big Spring BIG SPRING (42N 17W 25)","BIG SPRING                    ","42N","17W","25","Lake trout","Marquette","5/14/1982 12:00:00 AM","25","34.57","State Plant","none"
"Baraga","","POINT ABBAYE REEF-G1325       ","","","","Lake trout","Marquette","5/16/1982 12:00:00 AM","25000","5.16","State Plant","right ventral clip"
"Baraga","","POINT ABBAYE REEF-G1325       ","","","","Lake trout","Marquette","5/16/1982 12:00:00 AM","50000","5.16","State Plant","right ventral clip"
"Alpena","","MIDDLE ISLAND REEF-G0710      ","","","","Lake trout","","5/18/1982 12:00:00 AM","50300","6.34","Federal Plant","left pectoral clip"
"Alcona","Lake Huron BLACK RIVER ISLAND-G1010 (28N 09E 12)","BLACK RIVER ISLAND-G1010      ","28N","09E","12","Lake trout","Marquette","5/19/1982 12:00:00 AM","89700","6.22","Federal Plant","left pectoral clip"
"Alpena","Lake Huron SCARECROW ISLAND-G0910 (29N 09E 15)","SCARECROW ISLAND-G0910        ","29N","09E","15","Lake trout","Marquette","5/19/1982 12:00:00 AM","89600","6.3","Federal Plant","left pectoral clip"
"Gogebic","Beatons Lake BEATONS LK PAS (45N 40W 06)","BEATONS LK PAS","45N","40W","06","Lake trout","Marquette","5/20/1982 12:00:00 AM","8000","5.12","State Plant","none"
"Benzie","Betsie River FRANKFORT - P.A.S (26N 16W 27)","FRANKFORT - P.A.S             ","26N","16W","27","Lake trout","","5/21/1982 12:00:00 AM","74700","6.5","Federal Plant","right ventral clip"
"Iron","Chicagon Lake CHICAGON LAKE (42N 34W 13)","CHICAGON LAKE                 ","42N","34W","13","Lake trout","Marquette","5/21/1982 12:00:00 AM","20000","5.12","State Plant","none"
"Iron","Golden Lake GOLDEN LAKE (44N 37W 36)","GOLDEN LAKE                   ","44N","37W","36","Lake trout","Marquette","5/21/1982 12:00:00 AM","6000","5.12","State Plant","none"
"Presque Isle","","HAMMOND BAY-G0505             ","","","","Lake trout","","6/4/1982 12:00:00 AM","66000","6.26","Federal Plant","left pectoral clip"
"Muskegon","","MUSKEGON REEF-G1810           ","","","","Lake trout","Marquette","6/7/1982 12:00:00 AM","78500","6.18","Federal Plant","right ventral clip"
"Muskegon","White Lake Channel MONTAGUE (11N 18W 02)","MONTAGUE                      ","11N","18W","02","Lake trout","Marquette","6/9/1982 12:00:00 AM","68000","6.18","Federal Plant","right ventral clip"
